45,83,62,70,56,35,55,4,40,82,78,46,57,55,43,43,76,88,84,8,83,56,70,45,17,65,80,91,24,30,86,39,41,6,91,12,36,15,44,3,82,94,68,83,67,62,73,93,35,68,73,14,83,10,88,48,25,82,46,58,27,95,92,68,37,35,20,19,57,9,21,79,95,60,52,8,65,98,80,12,79,21,87,59,50,56,57,28,12,84,64,21,29,26,97,90,29,94,30,29,39,92,95,26,59,91,57,40,72,16,59,77,3,60,81,38,27,52,86,54,75,73,32,87,29,13,64,33,28,32,52,52,15,27,83,73,9,69,74,24,7,6,17,90,72,38,10,72,29,17,91,2,72,30,17,64,82,72,73,50,3,67,19,89,74,99,85,72,7,12,3,54,91,68,9,18,8,50,9,71,90,49,26,52,19,12,14,26,56,35,54,30,46,63,9,51,84,54,23,8,93,93,38,78,2,15,78,23,77,52,63,70,48,93,38,78,34,74,72,51,1,70,62,95,92,5,52,67,17,25,93,52,74,43,55,79,14,90,82,67,91,8,21,8,98,73,75,20,32,99,29,74,27,72,23,77,85,59,88,67,82,1,95,93,90,90,44,20,99,28,73,10,49,63,82,26,50,73,17,12,32,58,46,30,87,17,92,75,46,46,54,22,7,38,35,95,6,56,68,93,18,5,1,53,26,13,97,33,23,53,15,41,97,69,70,67,81,69,90,47,51,80,70,16,11,28,94,55,85,10,4,69,32,38,47,97,6,63,9,47,57,32,78,95,83,72,55,7,98,53,48,64,23,10,49,34,38,67,90,42,12,50,97,20,4,38,47,29,60,82,21,12,49,39,30,25,68,63,62,45,36,36,55,84,3,25,36,76,77,12,57,94,8,90,58,97,11,2,20,71
24,30,61,4,34,11,43,31,9,13,69,69,88,18,79,51,98,10,59,90,40,8,23,12,55,62,45,90,12,11,21,99,20,10,63,97,46,74,88,51,69,67,47,55,74,58,42,38,4,3,93,33,21,56,24,44,61,16,58,31,65,15,80,3,78,96,58,60,65,60,46,89,57,29,47,5,13,34,18,82,1,30,78,22,73,86,94,1,74,71,7,25,75,6,61,5,11,77,75,67,67,60,76,20,9,34,42,29,10,48,51,75,1,34,83,73,96,48,95,30,50,97,77,47,54,58,72,12,41,60,41,1,17,44,24,36,54,26,27,98,85,36,34,45,48,8,10,30,74,15,35,45,5,71,67,99,77,27,36,32,17,95,26,19,92,64,35,74,29,12,73,54,24,10,31,69,72,24,72,30,87,52,24,54,28,92,45,93,48,58,25,15,56,61,94,95,55,10,79,61,55,58,27,57,12,27,80,71,46,34,12,5,94,10,12,96,35,66,21,53,58,97,25,46,49,44,55,46,39,50,73,94,95,31,88,33,76,71,41,88,51,84,19,23,57,48,18,74,20,54,58,62,35,1,66,98,77,40,94,23,77,14,87,77,48,43,89,54,23,75,2,43,53,68,2,55,25,58,14,46,87,82,42,89,50,11,15,19,92,28,5,54,9,86,65,55,11,27,60,18,88,42,35,69,1,8,85,29,9,23,16,11,14,97,7,29,43,89,39,66,44,42,65,1,55,17,95,39,9,78,39,98,51,44,51,46,54,70,92,38,43,33,83,80,43,2,56,96,81,12,95,52,54,62,89,39,29,89,10,10,95,29,53,72,36,79,14,95,95,8,3,91,77,13,95,43,88,99,4,68,73,60,35,97,71,30,49,57,36,25,66,96,68,26,52,1,38,90,82,95
63,28,74,63,41,97,14,49,73,58,61,11,84,99,75,84,47,54,91,70,95,39,9,58,20,91,98,10,85,61,87,90,61,66,77,29,11,50,22,7,30,39,35,49,62,13,56,99,24,59,78,33,52,42,15,75,46,88,82,92,21,62,6,38,34,75,53,75,73,4,30,71,44,21,16,41,20,52,85,48,30,5,70,89,49,1,82,33,73,91,13,51,99,70,61,93,68,1,14,36,89,95,6,97,44,57,51,72,86,70,25,19,76,87,86,37,67,28,50,8,58,69,59,20,73,1,92,19,83,55,92,44,90,66,1,24,42,39,67,33,49,12,80,20,68,85,15,23,23,23,21,28,74,92,69,76,61,44,90,4,91,98,13,49,63,62,31,70,54,93,6,42,44,34,8,46,67,35,24,80,13,58,46,3,60,29,50,76,84,18,42,10,86,26,88,78,60,11,3,14,59,41,66,69,28,34,33,95,1,2,80,59,37,98,24,47,26,31,92,73,62,33,63,49,68,53,1,86,83,14,58,82,17,49,23,97,52,66,95,41,86,76,15,92,82,10,32,97,8,65,4,92,24,72,44,45,16,44,68,70,98,46,3,86,72,93,86,92,59,64,20,38,48,4,43,2,57,67,20,50,49,12,53,93,85,59,76,75,90,28,34,59,4,25,33,79,69,91,25,14,79,82,19,86,38,35,28,14,44,87,90,3,60,66,70,82,99,51,50,47,88,24,88,91,10,42,71,60,3,29,72,5,61,19,22,68,70,83,85,77,94,73,54,13,19,55,21,30,26,86,51,53,1,24,63,16,7,95,16,15,70,66,19,96,26,49,35,60,5,76,20,7,53,72,92,64,85,80,5,83,42,51,73,15,2,94,49,35,89,21,98,49,31,74,22,46,10,42,99,48
60,59,65,58,39,40,54,67,11,18,44,76,33,88,6,50,94,6,16,13,16,77,65,92,51,33,9,72,19,58,45,45,25,17,71,12,35,25,87,42,84,77,34,95,60,6,99,79,94,25,64,44,12,70,10,6,57,25,84,74,64,26,88,13,97,57,97,29,79,47,46,76,52,32,8,67,19,78,78,95,41,56,62,93,55,49,48,65,21,60,87,50,8,43,32,19,18,12,65,94,41,85,44,4,27,32,35,66,9,55,80,49,34,87,27,97,81,5,2,78,62,6,92,74,6,21,88,7,68,23,62,39,74,48,63,26,27,10,36,13,29,66,88,4,17,15,95,31,67,18,71,29,48,48,91,1,16,81,54,27,24,21,81,90,18,49,76,9,6,39,73,42,72,94,67,25,62,35,66,97,7,94,81,14,45,70,65,28,29,24,98,3,38,29,70,16,94,62,58,94,59,59,1,6,75,86,62,66,24,61,96,91,77,61,3,53,60,24,90,25,88,69,1,56,82,37,81,94,39,92,60,2,88,59,81,46,75,4,29,75,61,66,23,4,82,98,22,49,52,7,34,72,97,37,45,8,1,91,66,60,22,30,70,33,42,51,4,29,53,66,81,89,80,35,87,44,70,17,32,77,65,70,9,31,69,30,50,63,89,53,73,94,6,26,88,53,26,10,1,82,7,27,60,16,89,62,16,4,27,80,25,26,98,75,40,74,62,52,25,37,76,66,10,13,92,31,5,32,10,15,26,39,81,86,8,52,62,43,1,20,38,65,26,8,39,79,17,40,41,74,93,87,48,48,58,36,43,4,89,91,38,43,98,67,68,8,25,68,25,67,16,61,60,29,78,26,38,82,52,12,73,48,8,33,18,72,66,70,13,93,44,62,85,44,50,73,56,2,53,95
46,83,27,87,88,22,15,48,22,20,42,61,86,52,37,46,98,95,2,60,17,40,75,93,42,94,55,94,25,52,24,23,64,18,10,58,63,33,54,82,27,78,7,98,37,99,94,88,44,73,26,74,32,34,68,85,50,47,89,71,87,89,37,24,44,33,18,44,24,90,89,21,54,21,50,17,83,98,20,40,14,88,22,25,57,98,10,74,11,27,77,54,5,17,58,99,94,84,44,32,37,27,90,28,8,42,82,82,46,87,94,2,43,88,66,22,65,57,81,95,17,3,53,62,46,85,73,22,84,40,46,96,8,47,4,85,12,78,41,29,98,3,51,12,63,28,64,60,15,49,66,44,26,6,6,8,57,55,24,15,37,79,72,46,50,37,24,73,19,72,74,62,23,90,52,21,25,70,89,85,90,97,37,44,33,49,57,3,10,34,93,95,91,69,89,67,79,94,86,2,2,56,6,51,56,13,94,1,28,30,57,39,48,7,28,22,75,95,26,76,82,50,39,41,44,49,71,1,6,2,79,71,75,16,71,68,21,92,59,78,58,74,99,9,16,89,95,39,17,77,16,12,32,49,39,49,73,51,40,71,40,61,50,3,77,9,28,81,46,64,63,58,23,61,4,11,93,52,52,31,1,5,77,82,64,57,13,83,35,46,38,60,41,71,68,82,65,73,51,32,22,84,89,12,20,75,34,52,80,29,9,46,31,97,4,1,26,79,4,99,15,33,64,33,7,55,79,79,93,7,89,2,32,26,42,89,11,76,21,39,71,58,77,87,80,86,9,45,81,96,1,39,90,91,99,37,23,69,85,35,50,32,26,12,75,55,79,7,59,52,92,51,51,18,27,63,71,18,58,22,11,60,49,79,74,63,61,90,91,50,53,45,56,31,34,6,95,22,13,17
13,34,15,4,95,18,56,65,59,20,30,2,10,91,65,44,42,65,45,95,26,85,24,95,7,45,20,73,62,82,41,69,38,32,91,80,7,58,38,33,35,94,25,65,94,11,67,39,4,67,17,64,63,25,5,5,74,90,39,83,80,29,72,99,18,21,21,5,90,7,10,21,93,21,46,93,61,84,70,28,52,65,71,70,1,9,34,98,7,23,1,70,74,5,86,95,97,89,1,99,64,11,86,76,94,55,62,58,84,13,1,65,79,22,89,96,91,54,76,10,61,54,58,51,86,28,3,66,80,61,66,36,12,34,90,23,3,75,49,85,30,81,13,23,89,20,14,89,62,58,94,29,66,27,13,49,9,82,64,57,85,36,47,61,21,4,74,84,26,65,94,9,61,43,4,3,87,78,80,71,10,91,81,84,23,63,49,40,51,34,69,50,91,89,93,6,86,92,26,64,88,22,3,25,91,3,10,72,73,74,49,7,18,79,95,3,83,12,79,24,1,7,84,35,45,31,45,26,44,92,48,11,82,55,35,36,63,18,11,7,37,75,16,12,82,16,72,67,89,73,85,40,36,9,90,37,71,17,7,31,91,9,30,76,47,41,38,34,60,24,87,60,3,16,98,17,69,20,13,94,62,69,77,15,64,16,78,76,59,84,94,36,56,65,89,5,44,49,76,98,61,25,24,15,28,60,48,21,9,87,98,15,67,44,52,75,8,52,3,58,88,36,70,80,73,88,49,80,76,80,42,81,8,75,2,15,63,45,14,73,84,8,63,15,11,70,75,85,23,42,42,20,42,37,92,87,57,25,77,36,49,30,38,99,30,82,20,55,46,9,26,83,35,8,15,66,46,33,34,7,3,16,78,57,66,95,64,11,60,4,56,61,61,80,10,36,26,67,15,71
62,67,1,14,17,18,44,32,20,58,31,95,28,20,43,35,26,50,79,77,55,44,31,43,14,42,77,65,2,45,73,12,85,66,95,90,27,27,13,18,91,3,26,95,55,69,38,90,22,47,46,29,70,89,43,71,33,24,40,74,4,81,20,36,57,91,24,54,59,24,94,82,55,83,45,46,77,95,11,68,19,40,87,32,75,57,76,85,97,4,11,14,88,97,59,11,6,14,26,84,50,35,58,54,19,81,97,82,54,53,52,85,92,65,41,7,92,3,36,68,49,88,25,9,41,21,91,8,48,1,63,58,86,30,80,37,59,21,62,65,15,83,81,61,14,59,14,7,49,27,74,49,28,32,69,86,56,18,29,5,24,30,51,44,22,20,80,98,89,7,43,88,50,15,67,42,46,23,61,13,3,63,44,22,87,26,11,91,72,42,77,72,28,41,42,62,31,51,77,46,64,91,90,89,56,15,55,97,50,83,48,57,8,41,83,12,42,76,85,50,64,20,96,95,97,38,49,64,45,91,8,93,40,80,57,10,81,71,49,45,99,97,64,71,57,50,58,67,29,98,43,41,47,58,12,16,72,71,76,8,78,85,69,77,84,65,97,73,90,64,34,74,80,37,95,15,88,1,28,59,20,91,45,73,50,77,4,64,1,61,74,86,5,8,80,27,66,72,9,21,86,36,3,43,78,12,92,26,53,1,21,91,93,24,82,18,25,70,12,31,71,80,79,11,11,9,23,46,46,59,69,61,19,57,89,69,47,70,70,18,2,26,20,37,43,74,91,20,95,40,88,24,45,16,43,55,41,95,41,24,49,73,70,18,2,84,19,33,28,16,87,92,51,56,78,22,49,35,31,48,39,92,58,77,11,12,58,30,40,2,82,63,82,70,52,61,69,42,58,57
90,23,65,48,38,81,31,41,30,23,92,25,61,24,59,23,71,63,5,43,93,66,51,85,53,87,45,63,45,34,37,52,41,83,45,45,38,99,60,67,62,34,1,16,32,82,46,14,47,48,79,45,22,76,98,57,8,77,37,67,96,75,5,71,18,9,3,8,33,98,4,93,45,70,69,11,95,54,91,45,44,71,58,84,13,52,97,1,83,51,23,49,29,23,65,74,58,99,59,92,2,40,14,35,9,42,3,62,98,96,22,90,78,17,38,1,10,2,30,85,60,60,22,51,77,12,12,60,59,44,36,52,42,44,43,19,85,1,12,65,58,62,37,64,50,52,90,94,1,97,26,31,74,21,79,86,33,70,89,58,95,20,23,38,4,11,99,76,60,79,27,62,35,92,57,93,63,66,41,39,12,30,12,66,80,20,99,98,90,26,34,5,80,12,39,67,8,68,75,37,66,95,20,45,41,60,48,11,5,56,68,14,8,92,14,59,60,94,11,75,2,5,8,31,79,32,32,4,43,1,31,73,81,6,5,14,71,49,99,85,29,35,17,31,10,99,56,1,12,75,62,17,30,18,1,46,93,45,31,87,76,5,48,95,34,35,2,1,25,46,21,45,11,38,48,36,80,84,38,17,85,27,98,16,8,86,13,85,47,27,52,22,9,74,14,32,55,89,57,75,51,4,1,58,34,99,90,15,78,44,77,3,21,46,98,55,49,42,9,90,83,80,69,61,49,7,19,50,80,80,45,28,66,8,30,14,19,26,80,28,52,14,32,84,97,65,46,64,66,97,54,14,87,81,94,78,80,85,66,23,38,91,77,63,32,72,29,80,44,79,93,57,33,38,75,7,75,62,37,80,67,32,13,47,50,50,73,38,66,9,23,27,18,41,10,24,61,98,72,34
54,46,79,90,37,40,69,33,20,2,70,58,33,83,93,37,19,11,57,4,12,54,49,52,89,70,21,90,68,56,28,84,99,31,1,13,37,88,44,91,58,91,65,26,60,64,14,61,89,18,76,51,78,1,60,8,66,49,76,30,46,64,7,86,52,36,64,8,9,48,93,34,58,89,38,62,81,61,30,41,4,53,85,56,59,74,5,73,74,22,31,85,64,85,53,5,25,48,45,82,50,60,64,30,6,29,62,85,6,60,55,75,80,27,93,37,7,15,1,82,5,44,28,8,71,19,86,88,48,21,93,13,69,93,31,13,69,78,35,87,31,25,68,59,32,86,60,47,54,39,5,51,19,21,5,12,12,17,7,72,7,48,49,28,41,64,59,21,91,88,62,64,36,24,42,96,15,1,70,29,67,74,25,62,13,15,96,35,13,24,20,36,29,41,22,66,23,60,89,81,28,36,18,58,1,70,65,70,70,78,35,95,45,64,68,91,64,83,15,91,61,36,93,93,90,3,32,61,44,13,7,50,81,88,26,86,3,96,92,5,5,26,32,32,87,25,14,55,99,94,56,73,67,79,60,75,62,34,33,67,39,73,74,79,67,70,86,18,40,43,87,33,64,69,8,65,38,21,3,80,9,65,78,93,47,75,71,73,69,46,13,79,2,36,46,67,30,63,5,80,62,74,99,24,76,75,39,57,98,44,64,16,51,6,6,72,32,92,62,61,7,67,48,70,33,41,60,28,62,13,54,28,31,11,2,70,13,78,77,85,89,26,96,35,21,23,92,36,52,44,26,50,94,81,92,5,31,20,74,2,97,77,57,94,84,64,39,2,27,38,52,82,93,6,32,75,92,20,38,81,18,60,14,28,26,30,59,70,55,72,52,29,10,24,86,96,46,8,37,28
76,84,85,29,60,48,59,51,64,40,85,50,18,95,54,55,7,37,61,20,39,58,19,38,33,18,50,24,9,56,55,24,32,65,64,76,47,38,68,43,22,17,56,79,37,46,55,35,28,68,68,94,49,24,23,45,59,83,50,63,44,22,25,84,63,18,94,93,55,4,2,7,87,36,77,81,85,21,84,39,9,72,28,65,9,23,84,47,63,26,64,45,82,52,62,81,70,39,17,82,50,54,86,34,48,58,12,9,99,56,1,46,45,18,89,88,36,11,80,99,88,3,12,4,92,46,51,59,66,76,75,53,10,63,33,57,63,5,87,3,97,36,6,53,14,96,19,51,73,9,96,73,30,63,59,99,57,56,79,34,99,82,38,2,12,79,19,33,29,69,73,48,32,86,86,21,57,8,26,63,66,2,16,34,30,24,84,3,47,41,92,70,57,80,12,2,50,31,38,80,90,17,33,84,78,30,18,9,18,95,97,70,35,90,74,76,7,87,72,89,8,98,22,51,34,17,16,29,40,66,67,74,78,5,6,81,52,99,19,90,87,38,69,49,38,68,58,26,75,71,87,52,22,60,57,73,47,18,88,71,9,99,72,23,55,56,90,4,96,24,48,86,78,19,52,58,42,2,48,67,20,48,23,6,9,5,74,52,11,68,95,52,79,54,96,36,57,69,47,33,26,21,70,98,92,49,42,29,17,73,7,60,88,96,7,32,91,73,22,36,35,11,8,1,11,71,48,39,78,78,19,35,86,83,51,97,4,77,23,69,74,21,13,12,63,22,44,91,66,17,54,68,2,37,70,46,97,31,91,34,47,8,51,75,69,32,74,86,45,5,90,32,23,37,67,40,24,54,83,69,32,54,19,98,42,63,53,40,88,95,71,21,61,99,82,54,67,22,72,64
78,86,3,50,85,38,18,40,31,17,16,51,30,94,69,41,73,30,51,47,10,18,57,85,90,23,10,12,91,72,47,81,26,62,13,87,19,23,69,86,39,3,62,96,42,65,9,13,18,51,64,79,10,53,39,48,95,84,19,63,68,68,70,63,91,75,29,66,33,10,68,91,8,93,89,12,18,40,3,38,99,3,17,92,61,77,52,39,19,65,28,24,19,30,25,3,99,84,26,92,27,50,41,71,71,85,57,97,18,38,32,68,40,54,85,73,61,64,20,44,32,15,57,6,25,21,12,83,74,13,47,89,51,67,80,48,60,36,89,83,50,92,22,49,12,41,80,31,61,63,99,48,4,59,89,73,43,84,42,33,48,88,95,78,46,48,23,92,52,85,60,68,29,95,25,90,47,83,52,91,76,12,62,6,42,93,2,52,69,20,24,61,12,42,13,74,13,38,26,60,12,38,16,35,93,15,71,44,78,17,74,63,2,21,36,4,79,54,83,47,86,27,18,78,6,44,96,40,6,42,22,60,37,5,31,14,3,60,77,97,71,42,18,15,47,45,21,16,66,46,59,70,89,68,83,46,17,31,27,60,4,62,20,97,17,22,14,51,14,67,20,49,10,34,74,45,89,38,97,26,40,41,4,78,87,84,95,99,66,3,99,22,35,88,72,23,26,45,93,59,19,34,67,20,45,58,62,71,32,15,46,18,58,63,95,37,58,40,49,4,73,27,78,24,1,52,25,53,27,79,58,20,78,53,24,22,78,93,7,23,17,27,45,8,83,55,70,27,46,46,19,94,78,81,9,38,99,78,89,40,90,68,12,22,83,25,80,12,6,81,69,15,32,7,16,83,54,59,64,25,33,83,88,14,84,92,74,8,52,14,64,67,2,14,18,84,73,61,74,66
62,89,88,45,45,20,14,63,2,42,95,11,89,54,37,49,53,28,58,86,57,91,1,57,24,89,64,80,41,64,99,1,1,31,7,98,13,4,37,98,45,15,29,49,96,52,41,12,83,27,56,62,23,96,30,70,73,60,97,59,51,24,39,6,44,88,75,8,59,77,10,34,15,16,22,77,43,11,57,13,92,15,88,91,94,26,48,16,38,45,55,14,33,42,87,1,38,5,83,64,24,91,77,79,54,55,74,44,88,35,16,94,83,50,77,59,97,48,58,38,77,89,37,34,41,8,7,97,54,74,42,26,4,41,76,92,88,49,4,67,94,72,53,71,30,2,30,68,13,18,89,80,57,60,8,89,33,30,11,2,58,56,62,43,18,24,64,7,68,82,30,27,22,1,52,72,88,68,60,46,22,19,95,2,43,80,34,59,63,82,93,85,90,34,37,98,60,13,57,15,8,21,2,58,50,51,88,42,3,25,96,64,84,30,36,87,91,65,34,43,70,81,25,74,67,57,83,36,11,1,51,89,34,82,11,8,51,25,84,74,9,80,20,64,32,7,72,93,36,92,10,40,59,94,95,70,77,1,73,72,98,27,12,76,27,91,93,41,99,74,85,58,56,87,80,28,16,92,11,78,77,33,41,83,81,22,75,29,48,61,39,36,45,87,75,11,92,92,89,3,40,45,71,52,63,90,92,18,3,86,52,6,79,53,97,17,16,19,79,16,95,73,97,84,82,30,83,31,19,66,39,31,67,62,86,43,37,60,50,35,79,97,15,12,66,45,94,39,76,10,98,18,90,40,51,80,93,46,12,55,2,58,14,56,88,77,67,50,11,26,69,45,31,5,26,71,90,93,93,76,30,74,2,81,39,48,87,42,69,40,36,34,10,82,19,24,60,30,96,96
48,52,91,48,12,3,37,19,2,61,53,76,55,39,40,86,40,46,57,42,97,48,91,36,52,97,28,30,23,8,25,5,67,35,6,84,79,21,12,88,28,23,64,2,29,5,98,55,50,69,7,87,50,37,66,49,36,9,2,15,72,34,88,6,23,20,54,97,27,10,73,6,16,76,85,26,68,44,96,34,68,14,93,69,13,89,62,69,29,5,94,4,16,24,12,14,98,61,44,34,75,59,54,39,80,34,39,38,95,34,36,18,25,95,45,54,65,41,46,24,47,28,74,77,96,60,68,49,96,98,55,65,20,12,57,14,9,13,30,79,62,32,95,23,25,3,28,32,3,8,98,99,12,88,60,13,78,37,4,89,25,93,80,32,69,88,32,11,10,84,25,68,66,68,47,29,27,63,28,94,40,44,81,42,68,82,64,58,37,22,1,91,77,59,91,10,17,46,21,80,99,83,56,23,23,43,90,72,80,13,9,86,7,68,3,13,38,23,15,55,1,90,89,50,32,90,32,95,45,27,78,54,99,32,66,87,72,97,3,76,44,57,81,32,89,89,31,47,30,39,73,84,65,37,83,83,98,67,82,88,57,10,12,51,46,99,89,32,18,28,87,91,4,58,6,11,87,3,18,29,62,56,44,28,71,85,81,46,33,25,16,20,84,21,18,49,4,49,66,4,34,17,67,61,74,20,61,10,44,70,22,4,44,29,22,5,66,52,78,19,61,7,50,27,42,95,87,44,61,98,41,41,64,28,12,81,15,10,16,14,50,80,65,83,83,66,17,33,73,13,98,31,93,18,47,44,38,81,39,15,86,41,81,18,96,86,75,31,75,45,12,74,86,55,37,53,11,77,75,63,44,53,28,10,98,48,80,72,34,49,36,50,31,93,29,21,23,82,39,21
73,85,27,74,90,83,99,8,40,93,49,56,71,45,48,80,61,13,5,8,44,67,14,47,8,66,41,50,94,19,43,38,42,58,89,40,99,72,77,45,46,35,50,23,28,79,50,89,50,7,90,91,79,31,68,64,39,80,94,24,77,94,2,11,19,64,20,52,91,56,53,4,56,92,55,17,56,30,47,14,98,46,80,81,14,93,79,92,78,66,59,29,48,42,11,27,6,54,55,78,75,50,37,73,17,52,5,25,55,30,89,73,38,27,29,22,65,37,68,43,58,38,82,16,26,96,13,48,82,50,53,84,40,84,95,1,39,35,38,94,66,59,55,60,34,66,87,3,24,17,9,45,26,94,64,42,72,18,83,28,74,68,40,31,93,36,79,6,6,79,32,99,80,31,63,62,45,45,78,22,10,32,34,84,14,29,63,36,20,77,10,11,66,97,59,93,98,77,11,2,51,58,78,81,85,62,66,37,12,31,2,22,93,90,73,79,12,70,2,53,87,13,35,8,37,37,65,66,75,37,37,10,34,45,46,30,60,87,63,2,84,6,94,1,60,67,25,7,37,97,47,44,53,18,42,19,54,54,65,43,55,33,54,64,55,44,64,32,60,48,11,5,94,19,55,66,5,21,25,82,10,50,39,30,50,35,99,31,80,55,69,93,54,10,17,66,44,80,37,9,98,15,90,39,45,25,73,33,12,23,68,99,44,53,58,25,14,78,93,66,6,62,83,64,43,26,24,81,32,91,14,98,75,29,71,19,14,21,59,10,43,37,44,38,64,17,91,37,95,21,93,64,54,11,1,12,90,12,92,89,3,47,11,80,76,13,80,6,39,20,36,95,68,37,25,64,2,72,78,68,25,61,96,73,23,53,28,53,79,79,11,38,14,11,32,88,51,64,40,20
77,31,29,92,35,79,22,3,44,45,42,62,66,40,54,63,88,71,58,53,88,4,6,77,44,40,69,41,87,5,21,92,43,26,42,78,48,92,38,76,42,91,9,19,45,70,81,11,26,96,87,96,77,27,27,85,52,75,94,25,6,65,74,72,81,78,55,91,50,5,9,35,40,22,45,83,67,99,21,12,32,49,61,76,92,2,51,83,11,30,27,97,44,76,37,87,2,7,83,6,78,55,86,16,29,43,14,64,83,69,86,46,4,97,63,73,82,3,40,1,21,72,38,68,15,39,82,60,42,79,24,60,37,74,85,27,57,20,53,70,29,43,35,82,48,51,81,41,47,78,97,58,92,52,14,47,82,68,20,2,12,19,15,44,33,42,40,69,72,69,14,39,94,39,94,93,9,85,64,58,92,3,22,38,25,87,34,76,20,33,16,8,71,85,83,51,80,20,61,62,2,55,45,79,41,68,31,46,50,15,20,29,10,48,37,26,16,94,60,6,76,67,56,97,20,34,20,65,89,53,51,6,33,16,82,49,90,60,7,45,66,87,45,64,83,59,87,49,99,25,21,66,26,63,95,22,55,37,67,73,93,90,28,97,4,81,20,2,56,88,40,89,82,55,63,72,74,36,27,30,15,71,81,71,76,83,82,9,20,55,16,82,4,84,95,37,5,35,19,50,34,82,91,74,63,71,29,50,73,41,42,63,70,14,2,34,97,25,86,91,40,61,37,27,99,82,88,25,38,10,2,61,92,80,84,11,44,89,54,43,89,51,29,90,37,61,70,10,21,37,26,40,27,43,22,48,59,77,97,36,51,6,67,48,32,14,25,43,52,18,27,42,57,72,69,6,1,1,20,81,97,78,35,97,92,50,72,62,34,24,1,58,96,50,62,77,53,31,74,16
55,19,17,2,36,97,59,56,67,61,54,81,4,71,39,26,9,51,12,53,41,12,80,90,47,46,93,14,25,71,8,36,37,97,39,98,20,72,57,34,80,25,69,1,59,6,29,21,15,83,48,65,68,23,61,91,91,37,86,26,1,66,96,78,19,44,28,75,61,16,90,66,9,89,98,3,78,82,8,10,21,6,97,15,33,57,28,64,64,66,40,43,46,97,46,95,41,66,53,97,78,19,87,47,43,38,75,70,5,80,65,45,45,7,22,54,47,66,57,27,44,82,48,57,79,36,62,95,54,11,61,6,79,78,28,82,49,57,68,2,19,59,17,91,79,15,56,56,27,4,89,81,91,4,33,85,46,75,93,55,11,43,58,33,37,30,47,28,60,35,17,32,17,29,42,91,14,97,51,26,77,28,40,50,64,25,13,55,73,90,84,27,74,52,6,26,44,67,67,59,73,44,16,93,35,66,45,86,7,91,77,48,21,32,40,90,45,14,88,34,71,16,13,71,44,70,90,63,11,5,94,48,96,24,21,14,17,96,75,35,90,8,43,73,37,94,31,48,22,78,41,59,28,35,50,42,79,51,58,21,64,73,91,66,44,66,90,96,94,19,74,3,45,29,38,35,41,62,60,18,97,88,59,58,61,82,14,93,61,15,44,86,69,80,21,50,70,49,47,49,91,56,30,95,13,99,66,67,46,14,44,61,34,87,32,12,68,60,99,75,50,46,58,56,20,30,21,72,11,29,62,10,25,70,41,72,22,11,77,3,11,65,99,65,86,46,29,48,49,52,6,18,24,25,83,27,99,29,99,24,32,38,88,51,51,83,46,39,5,99,32,80,94,27,69,15,56,22,49,15,82,29,43,12,60,49,49,59,5,38,85,45,17,26,37,50,2,86,22,17
25,8,70,10,87,36,74,41,63,29,46,84,8,71,8,90,90,7,67,58,89,73,10,33,50,20,58,33,57,33,25,88,40,14,36,55,75,70,95,94,47,44,79,30,67,31,58,67,85,36,56,22,71,33,7,39,2,41,81,49,64,73,33,71,69,25,1,30,33,61,56,68,61,13,34,42,59,14,52,21,19,59,66,63,97,39,16,66,44,71,40,53,79,19,6,37,57,62,39,97,34,1,26,69,81,55,87,97,55,17,25,77,93,83,20,47,67,35,65,3,28,38,85,94,49,32,23,8,85,96,5,15,13,55,97,12,24,36,98,78,63,9,16,45,9,86,20,54,88,32,33,15,97,95,73,30,3,34,84,91,79,42,34,44,41,46,32,10,79,51,60,59,17,97,59,56,29,30,98,48,78,98,49,48,37,83,21,23,83,42,48,76,6,70,3,15,98,84,56,93,74,7,4,80,72,26,67,19,14,13,95,45,4,71,22,41,82,66,29,45,5,54,17,96,42,3,93,55,67,48,46,27,69,31,37,12,55,45,51,23,65,51,45,23,47,45,20,21,9,93,27,17,26,51,14,88,94,27,43,1,71,80,39,15,48,46,92,1,42,48,26,59,31,13,66,63,79,13,83,93,79,61,8,14,24,14,25,42,64,58,2,99,29,64,31,72,59,63,26,15,43,14,43,42,58,11,2,94,27,4,78,87,85,92,32,4,58,11,58,12,48,81,56,12,38,79,45,41,73,54,5,67,77,58,18,9,58,67,87,25,29,44,11,46,7,69,81,73,93,51,5,8,41,41,11,21,5,36,65,37,38,30,96,13,83,52,42,92,6,74,54,72,68,27,45,69,93,60,56,97,52,18,51,37,56,82,55,13,77,93,77,20,30,21,10,82,76,84,13,97
